OCID,CONTRACT_TITLE,CONTRACT_TYPE,PROCUREMENT_METHOD,BUYER_NAME,SUPPLIER_NAMES,CONTRACT_START_DATE,CONTRACT_AMOUNT,CONTRACT_CURRENCY,País
639,Zidovudina 50mg/5ml solucion oral frasco 240 ml,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"COMERCIALIZADORA PHARMACEUTICA COMPHARMA , S.A. DE C.V.",2018-08-02,353.466557755674,USD,México
640,Zidovudina 50mg/5ml solucion oral frasco 240 ml,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"COMERCIALIZADORA PHARMACEUTICA COMPHARMA , S.A. DE C.V.",2018-08-02,706.933115511348,USD,México
641,Zidovudina 50mg/5ml solucion oral frasco 240 ml,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"COMERCIALIZADORA PHARMACEUTICA COMPHARMA , S.A. DE C.V.",2018-08-02,141.38662310227,USD,México
642,Zidovudina 50mg/5ml solucion oral frasco 240 ml,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"COMERCIALIZADORA PHARMACEUTICA COMPHARMA , S.A. DE C.V.",2018-08-02,706.933115511348,USD,México
643,Zidovudina 50mg/5ml solucion oral frasco 240 ml,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"COMERCIALIZADORA PHARMACEUTICA COMPHARMA , S.A. DE C.V.",2018-08-02,530.199836633511,USD,México
644,Zidovudina 50mg/5ml solucion oral frasco 240 ml,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"COMERCIALIZADORA PHARMACEUTICA COMPHARMA , S.A. DE C.V.",2018-08-02,353.466557755674,USD,México
645,Zidovudina 50mg/5ml solucion oral frasco 240 ml,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"COMERCIALIZADORA PHARMACEUTICA COMPHARMA , S.A. DE C.V.",2018-08-02,212.079934653404,USD,México
646,Zidovudina 50mg/5ml solucion oral frasco 240 ml,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"COMERCIALIZADORA PHARMACEUTICA COMPHARMA , S.A. DE C.V.",2018-08-02,1413.8662310227,USD,México
647,Zidovudina 50mg/5ml solucion oral frasco 240 ml,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"COMERCIALIZADORA PHARMACEUTICA COMPHARMA , S.A. DE C.V.",2018-08-02,1519.9061983494,USD,México
648,Zidovudina 50mg/5ml solucion oral frasco 240 ml,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"COMERCIALIZADORA PHARMACEUTICA COMPHARMA , S.A. DE C.V.",2018-08-02,706.933115511348,USD,México
649,Darunavir400mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-08-02,3586.81592952726,USD,México
650,Darunavir400mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-08-02,854.003792744585,USD,México
651,Darunavir400mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-08-02,2562.01137823376,USD,México
652,Darunavir400mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-08-02,1708.00758548917,USD,México
653,Darunavir400mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-08-02,17592.4781305385,USD,México
654,Darunavir400mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-08-02,9735.64323728827,USD,México
655,Darunavir400mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-08-02,104700.864990486,USD,México
656,Darunavir400mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-08-02,1024.8045512935,USD,México
657,Darunavir400mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-08-02,4440.81972227184,USD,México
658,Darunavir400mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-08-02,34330.9524683323,USD,México
659,Darunavir400mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-08-02,5465.62427356535,USD,México
660,Darunavir400mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-08-02,6832.03034195668,USD,México
661,Darunavir400mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-08-02,1708.00758548917,USD,México
662,Darunavir400mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-08-02,1024.8045512935,USD,México
663,Darunavir400mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-08-02,10248.045512935,USD,México
664,Darunavir400mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-08-02,1878.80834403809,USD,México
665,Darunavir400mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"FARMACEUTICOS MAYPO, S.A. DE C.V.",2018-08-02,341.601517097834,USD,México
666,Efavirenz 600mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-08-07,16.841641869535,USD,México
667,Efavirenz 600mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-08-07,84.2082093476753,USD,México
668,Efavirenz 600mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-08-07,159.995597760583,USD,México
669,Efavirenz 600mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-08-07,446.303509542679,USD,México
670,Efavirenz 600mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-08-07,976.815228433033,USD,México
671,Efavirenz 600mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-08-07,951.55276562873,USD,México
672,Efavirenz 600mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-08-07,176.837239630118,USD,México
673,Efavirenz 600mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-08-07,303.149553651631,USD,México
674,Efavirenz 600mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-08-07,1111.54836338931,USD,México
675,Efavirenz 600mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-08-07,1162.07328899792,USD,México
676,Efavirenz 600mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-08-07,227.362165238723,USD,México
677,Efavirenz 600mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-08-07,724.190600390007,USD,México
678,Efavirenz 600mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-08-07,202.099702434421,USD,México
679,Efavirenz 600mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-08-07,833.661272541985,USD,México
680,Efavirenz 600mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-08-07,235.782986173491,USD,México
681,Efavirenz 600mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-08-07,437.882688607911,USD,México
682,Efavirenz 600mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-08-24,5229.32980049063,USD,México
683,Efavirenz 600mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-08-24,8875.54526524497,USD,México
684,Efavirenz 600mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"LABORATORIOS DE REACTIVOS Y BIOLÓGICOS DE MÉXICO, S.A. DE C.V.",2018-08-24,1827.31814284455,USD,México
685,DOLUTEGRAVIR/ABACAVIR/LAMIVUDINA 50mg+600mg+300mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-08-27,26916.2184712139,USD,México
686,Atazanavir (sulfato) 300 mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-08-31,15651.8360102586,USD,México
687,Atazanavir (sulfato) 300 mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-08-31,87458.0661274978,USD,México
688,Atazanavir (sulfato) 300 mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-08-31,8375.10523355944,USD,México
689,Atazanavir (sulfato) 300 mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-08-31,33775.0145484528,USD,México
690,Atazanavir (sulfato) 300 mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-08-31,21830.1923300976,USD,México
691,Atazanavir (sulfato) 300 mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-08-31,16063.7264315812,USD,México
692,Atazanavir (sulfato) 300 mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-08-31,90615.892690971,USD,México
693,Atazanavir (sulfato) 300 mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-08-31,71943.5269243467,USD,México
694,Atazanavir (sulfato) 300 mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-08-31,324020.464773775,USD,México
695,Atazanavir (sulfato) 300 mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-08-31,22928.5667869578,USD,México
696,Atazanavir (sulfato) 300 mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-08-31,70707.8556603789,USD,México
697,Atazanavir (sulfato) 300 mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-08-31,50387.9282084642,USD,México
698,Atazanavir (sulfato) 300 mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-08-31,15102.6487818285,USD,México
699,Atazanavir (sulfato) 300 mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-08-31,129058.99868108,USD,México
700,Atazanavir (sulfato) 300 mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-08-31,234091.056118342,USD,México
701,Atazanavir (sulfato) 300 mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-08-31,20182.6306448072,USD,México
702,Atazanavir (sulfato) 300 mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-08-31,33912.3113555604,USD,México
703,Atazanavir (sulfato) 300 mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-08-31,22928.5667869578,USD,México
704,Atazanavir (sulfato) 300 mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-08-31,83201.8651071643,USD,México
705,Atazanavir (sulfato) 300 mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-08-31,74552.1662593898,USD,México
706,Atazanavir (sulfato) 300 mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-08-31,105443.947858584,USD,México
707,Atazanavir (sulfato) 300 mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-08-31,17711.2881168716,USD,México
708,Atazanavir (sulfato) 300 mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-08-31,94460.2032899819,USD,México
709,Atazanavir (sulfato) 300 mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-08-31,16475.6168529038,USD,México
710,Atazanavir (sulfato) 300 mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-08-31,48877.6633302813,USD,México
711,Atazanavir (sulfato) 300 mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-08-31,20731.8178732373,USD,México
712,Atazanavir (sulfato) 300 mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-08-31,86085.0980564225,USD,México
713,Atazanavir (sulfato) 300 mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-08-31,107366.10315809,USD,México
714,Atazanavir (sulfato) 300 mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-08-31,35697.1698479583,USD,México
715,Atazanavir (sulfato) 300 mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-08-31,193313.904407405,USD,México
716,Atazanavir (sulfato) 300 mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-08-31,78945.6640868308,USD,México
717,Atazanavir (sulfato) 300 mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-08-31,7825.91800512931,USD,México
718,Atazanavir (sulfato) 300 mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-08-31,8512.40204066697,USD,México
719,Atazanavir (sulfato) 300 mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-08-31,11395.6349899251,USD,México
720,Atazanavir (sulfato) 300 mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-08-31,40639.8549038294,USD,México
721,Lopinavir + Ritonavir 80mg+20mg/ml,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-08-31,1870.98165880261,USD,México
722,Lopinavir + Ritonavir 80mg+20mg/ml,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-08-31,3207.3971293759,USD,México
723,Lopinavir + Ritonavir 80mg+20mg/ml,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-08-31,1247.3211058684,USD,México
724,Lopinavir + Ritonavir 80mg+20mg/ml,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-08-31,1336.41547057329,USD,México
725,Lopinavir + Ritonavir 80mg+20mg/ml,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-08-31,2049.17038821238,USD,México
726,Lopinavir + Ritonavir 80mg+20mg/ml,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-08-31,623.660552934202,USD,México
727,Lopinavir + Ritonavir 80mg+20mg/ml,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-08-31,4365.62387053942,USD,México
728,Lopinavir + Ritonavir 80mg+20mg/ml,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-08-31,712.754917639088,USD,México
729,Lopinavir + Ritonavir 80mg+20mg/ml,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-08-31,1514.60419998306,USD,México
730,Lopinavir + Ritonavir 80mg+20mg/ml,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-08-31,1870.98165880261,USD,México
731,Lopinavir + Ritonavir 80mg+20mg/ml,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-08-31,1514.60419998306,USD,México
732,Lopinavir + Ritonavir 80mg+20mg/ml,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-08-31,980.038011753746,USD,México
733,Lopinavir + Ritonavir 80mg+20mg/ml,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-08-31,2494.64221173681,USD,México
734,Lopinavir + Ritonavir 80mg+20mg/ml,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-08-31,445.47182352443,USD,México
735,Lopinavir + Ritonavir 80mg+20mg/ml,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-08-31,534.566188229316,USD,México
736,Lopinavir + Ritonavir 80mg+20mg/ml,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-08-31,2405.54784703192,USD,México
737,Lopinavir + Ritonavir 80mg+20mg/ml,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-08-31,623.660552934202,USD,México
738,Lopinavir + Ritonavir 80mg+20mg/ml,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-08-31,356.377458819544,USD,México
739,Lopinavir + Ritonavir 80mg+20mg/ml,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-08-31,9444.00265871792,USD,México
740,Lopinavir + Ritonavir 80mg+20mg/ml,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-08-31,3385.58585878567,USD,México
741,Lopinavir + Ritonavir 80mg+20mg/ml,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-08-31,267.283094114658,USD,México
742,Lopinavir + Ritonavir 80mg+20mg/ml,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-08-31,5880.22807052248,USD,México
743,Lopinavir + Ritonavir 80mg+20mg/ml,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-08-31,1158.22674116352,USD,México
744,Lopinavir + Ritonavir 80mg+20mg/ml,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-08-31,3741.96331760521,USD,México
745,Lopinavir + Ritonavir 80mg+20mg/ml,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-08-31,4811.09569406385,USD,México
746,Ritonavir 100mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-08-31,3490.80869459944,USD,México
747,Ritonavir 100mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-08-31,20727.8070674143,USD,México
748,Ritonavir 100mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-08-31,2532.19283546074,USD,México
749,Ritonavir 100mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-08-31,6619.87555556164,USD,México
750,Ritonavir 100mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-08-31,3961.07307832786,USD,México
751,Ritonavir 100mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-08-31,3129.06686096219,USD,México
752,Ritonavir 100mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-08-31,15808.1181299477,USD,México
753,Ritonavir 100mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-08-31,15319.7666545374,USD,México
754,Ritonavir 100mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-08-31,81898.3511354729,USD,México
755,Ritonavir 100mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-08-31,3997.24726169159,USD,México
756,Ritonavir 100mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-08-31,17001.8661809507,USD,México
757,Ritonavir 100mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-08-31,8320.0621736567,USD,México
758,Ritonavir 100mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-08-31,3490.80869459944,USD,México
759,Ritonavir 100mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-08-31,37856.282890138,USD,México
760,Ritonavir 100mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-08-31,41745.0076017384,USD,México
761,Ritonavir 100mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-08-31,4630.29547055677,USD,México
762,Ritonavir 100mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-08-31,6095.34989678763,USD,México
763,Ritonavir 100mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-08-31,4033.42144505531,USD,México
764,Ritonavir 100mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-08-31,16115.5986885394,USD,México
765,Ritonavir 100mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-08-31,12878.009277486,USD,México
766,Ritonavir 100mg,ADJUDICACIÓN  DIRECTA,Compra Directa,CENSIDA,"GRUPO FARMACOS ESPECIALIZADOS, S.A. DE C.V.",2018-08-31,19624.4944748207,USD,México
